heart_rate,cadence,power,core_temperature,skin_temperature
143,92,262,38.39,31.55
144,92,262,38.39,31.55
144,93,264,38.39,31.55
145,92,266,38.39,31.55
145,92,266,38.39,31.55
145,92,266,38.39,31.55
145,92,262,38.39,31.55
145,92,261,38.39,31.55
145,91,261,38.39,31.55
146,92,262,38.4,31.55
146,92,264,38.4,31.55
146,92,264,38.4,31.55
146,92,265,38.4,31.55
146,92,267,38.4,31.55
146,92,268,38.4,31.55
147,92,272,38.4,31.55
147,92,272,38.4,31.55
147,92,270,38.4,31.55
147,92,271,38.39,31.55
147,92,271,38.39,31.55
147,92,271,38.39,31.55
147,92,268,38.39,31.55
147,92,263,38.39,31.55
148,92,262,38.39,31.55
148,92,262,38.39,31.55
148,92,264,38.39,31.55
148,92,262,38.39,31.55
148,92,265,38.39,31.55
148,92,264,38.39,31.55
148,92,262,38.39,31.55
149,92,268,38.38,31.55
149,92,271,38.38,31.55
148,92,267,38.38,31.55
149,93,267,38.38,31.55
149,93,268,38.38,31.55
149,93,273,38.38,31.55
149,93,273,38.38,31.55
149,93,269,38.38,31.55
149,93,268,38.4,31.55
149,92,268,38.4,31.55
149,92,263,38.4,31.55
149,92,263,38.4,31.55
149,92,259,38.4,31.55
149,92,259,38.4,31.55
149,92,258,38.4,31.55
150,92,257,38.4,31.55
149,92,257,38.4,31.55
150,92,258,38.4,31.55
149,92,259,38.39,31.55
149,92,259,38.39,31.55
149,92,262,38.39,31.55
149,92,263,38.39,31.55
149,92,263,38.39,31.55
149,92,264,38.39,31.55
149,92,267,38.39,31.55
149,92,267,38.39,31.55
149,92,269,38.39,31.55
149,92,265,38.39,31.55
149,92,265,38.4,31.55
149,92,264,38.4,31.55
150,92,260,38.4,31.55
150,92,256,38.4,31.55
149,92,255,38.4,31.55
150,92,254,38.4,31.55
150,92,256,38.4,31.55
150,92,252,38.4,31.55
149,92,253,38.4,31.55
150,92,253,38.4,31.55
150,92,254,38.41,31.55
149,92,256,38.41,31.55
150,92,256,38.41,31.55
150,93,256,38.41,31.55
149,93,255,38.41,31.55
149,93,257,38.41,31.55
149,93,262,38.41,31.55
149,93,263,38.42,31.55
149,93,260,38.42,31.55
149,93,258,38.42,31.55
149,92,262,38.42,31.55
148,92,264,38.41,31.55
148,92,264,38.41,31.55
148,92,261,38.41,31.55
148,92,259,38.41,31.55
148,92,258,38.41,31.55
147,92,257,38.41,31.55
148,92,259,38.41,31.55
148,92,256,38.41,31.55
147,92,255,38.41,31.55
148,92,257,38.4,31.55
148,92,259,38.4,31.55
148,92,260,38.4,31.55
147,92,260,38.4,31.55
148,92,261,38.4,31.55
147,92,260,38.4,31.55
147,92,261,38.4,31.55
148,92,260,38.4,31.55
147,92,261,38.4,31.55
147,92,260,38.4,31.55
148,91,260,38.4,31.55
148,91,261,38.41,31.55
148,91,260,38.41,31.55
148,91,261,38.41,31.55
149,91,259,38.41,31.55
149,91,264,38.41,31.55
150,91,267,38.41,31.55
150,91,266,38.41,31.55
150,91,264,38.41,31.55
150,91,265,38.42,31.55
151,91,260,38.42,31.55
150,91,260,38.41,31.55
151,91,257,38.41,31.55
151,91,256,38.41,31.55
150,91,254,38.41,31.55
151,91,253,38.41,31.55
151,92,252,38.41,31.55
151,92,252,38.41,31.55
150,92,252,38.41,31.55
150,92,254,38.41,31.55
150,92,256,38.41,31.55
151,92,256,38.42,31.5
151,92,258,38.42,31.5
150,92,259,38.42,31.5
151,92,259,38.42,31.5
150,92,259,38.42,31.5
151,92,258,38.42,31.5
151,92,257,38.42,31.5
151,92,256,38.42,31.5
150,92,259,38.42,31.5
150,92,260,38.42,31.5
150,92,262,38.42,31.5
150,92,262,38.43,31.5
149,91,262,38.43,31.5
149,91,263,38.43,31.5
149,92,262,38.43,31.5
149,91,261,38.43,31.5
149,92,260,38.43,31.5
149,91,259,38.43,31.5
148,91,260,38.43,31.5
148,91,258,38.42,31.5
148,90,259,38.42,31.5
148,91,259,38.42,31.5
148,91,260,38.42,31.5
148,90,259,38.42,31.5
148,90,257,38.42,31.5
148,90,258,38.42,31.5
148,90,257,38.42,31.5
148,90,257,38.42,31.5
147,91,255,38.42,31.5
147,91,253,38.41,31.5
147,91,252,38.41,31.5
147,91,250,38.41,31.5
147,91,251,38.41,31.5
146,91,251,38.41,31.5
146,91,250,38.41,31.5
146,90,251,38.41,31.5
146,90,252,38.41,31.5
145,90,253,38.41,31.5
145,90,251,38.41,31.5
146,90,251,38.42,31.5
145,90,251,38.42,31.5
145,91,251,38.42,31.5
145,92,253,38.42,31.5
145,91,259,38.42,31.5
145,91,262,38.43,31.5
146,91,270,38.43,31.5
145,91,270,38.43,31.5
146,91,273,38.43,31.5
146,91,275,38.43,31.55
146,91,275,38.42,31.55
146,91,268,38.42,31.55
146,91,258,38.42,31.55
146,91,250,38.42,31.55
146,91,248,38.42,31.55
146,91,249,38.42,31.55
146,90,251,38.42,31.55
146,91,252,38.42,31.55
146,91,257,38.42,31.55
147,91,259,38.42,31.55
147,91,264,38.42,31.55
147,91,264,38.43,31.55
147,91,262,38.43,31.55
147,91,263,38.43,31.55
148,91,262,38.43,31.55
148,91,265,38.43,31.55
148,91,261,38.43,31.55
147,91,264,38.43,31.55
147,91,261,38.43,31.55
147,91,260,38.43,31.55
147,91,260,38.43,31.55
147,91,260,38.43,31.55
147,91,258,38.44,31.55
147,91,259,38.44,31.55
147,91,262,38.44,31.55
147,91,261,38.44,31.55
147,91,260,38.44,31.55
147,91,258,38.44,31.55
147,91,259,38.44,31.55
147,91,263,38.44,31.55
147,91,263,38.44,31.55
147,91,261,38.43,31.55
148,91,261,38.43,31.55
148,91,263,38.43,31.55
147,91,261,38.43,31.55
148,91,258,38.43,31.55
148,91,257,38.43,31.55
148,91,255,38.43,31.55
148,91,256,38.43,31.55
148,91,257,38.43,31.55
148,91,255,38.42,31.55
148,91,256,38.42,31.55
148,91,256,38.42,31.55
148,91,262,38.42,31.55
148,91,266,38.42,31.55
148,91,266,38.42,31.55
148,91,266,38.42,31.55
148,91,266,38.42,31.55
148,91,268,38.42,31.55
149,91,264,38.42,31.55
149,91,265,38.42,31.55
148,90,260,38.42,31.55
148,91,260,38.42,31.55
148,91,258,38.42,31.55
148,91,255,38.42,31.55
148,91,252,38.44,31.5
148,91,251,38.44,31.5
148,91,254,38.44,31.5
147,91,253,38.44,31.5
147,91,254,38.44,31.5
147,90,255,38.44,31.5
147,90,257,38.43,31.5
148,90,261,38.43,31.5
148,90,262,38.43,31.5
148,90,261,38.43,31.5
148,90,262,38.43,31.5
148,90,260,38.43,31.5
148,91,259,38.43,31.5
148,91,258,38.43,31.5
149,91,254,38.43,31.5
148,91,252,38.44,31.5
148,90,252,38.44,31.5
149,90,252,38.44,31.5
148,90,252,38.44,31.5
148,90,255,38.44,31.5
148,90,255,38.44,31.5
148,90,257,38.44,31.5
148,90,258,38.44,31.5
147,90,256,38.44,31.5
147,90,257,38.44,31.5
147,90,255,38.44,31.5
147,92,253,38.44,31.5
147,91,255,38.44,31.5
147,91,255,38.44,31.5
147,91,255,38.45,31.5
147,91,256,38.45,31.5
147,91,261,38.45,31.5
147,91,264,38.45,31.5
147,91,265,38.45,31.5
147,91,264,38.45,31.5
147,90,264,38.45,31.5
147,90,265,38.45,31.5
147,91,262,38.44,31.5
147,91,261,38.44,31.5
148,91,257,38.44,31.5
147,92,257,38.44,31.5
148,92,260,38.44,31.5
147,92,259,38.44,31.5
147,92,256,38.44,31.5
147,92,255,38.44,31.5
147,92,257,38.44,31.5
147,92,257,38.43,31.5
147,91,256,38.43,31.5
147,91,256,38.43,31.5
146,91,258,38.43,31.5
147,91,259,38.43,31.5
147,91,265,38.43,31.5
147,91,267,38.43,31.5
147,91,267,38.43,31.5
146,91,267,38.43,31.5
147,91,262,38.43,31.5
146,91,261,38.43,31.5
146,90,260,38.43,31.5
146,90,260,38.45,31.5
146,90,257,38.45,31.5
147,90,257,38.45,31.5
146,91,256,38.45,31.45
147,91,252,38.45,31.45
146,89,253,38.45,31.45
146,89,255,38.45,31.45
146,89,254,38.45,31.45
146,89,256,38.44,31.45
147,89,254,38.44,31.45
147,89,259,38.44,31.45
147,89,265,38.44,31.45
147,89,265,38.44,31.45
147,89,262,38.44,31.45
147,89,262,38.44,31.45
147,89,261,38.44,31.45
147,91,258,38.44,31.45
147,91,258,38.44,31.45
147,90,259,38.44,31.45
147,90,262,38.44,31.45
147,90,263,38.45,31.45
148,90,266,38.45,31.45
148,91,268,38.45,31.45
148,91,269,38.45,31.45
148,90,269,38.45,31.45
148,90,270,38.45,31.45
148,90,268,38.45,31.45
148,90,267,38.46,31.45
148,90,266,38.46,31.45
147,90,264,38.46,31.45
147,91,266,38.46,31.45
148,91,266,38.46,31.45
148,91,267,38.46,31.45
147,91,269,38.46,31.45
147,91,272,38.46,31.45
147,91,271,38.46,31.45
147,91,272,38.46,31.45
147,91,271,38.46,31.45
147,91,270,38.46,31.45
147,91,267,38.46,31.45
147,91,265,38.45,31.45
146,91,262,38.45,31.45
146,91,263,38.45,31.45
147,91,254,38.45,31.45
147,91,254,38.45,31.45
147,91,252,38.45,31.45
147,91,251,38.45,31.45
147,91,253,38.45,31.45
147,91,255,38.44,31.45
147,91,255,38.44,31.45
148,91,256,38.44,31.45
148,91,258,38.44,31.45
148,91,258,38.44,31.45
148,91,260,38.44,31.45
148,91,260,38.44,31.45
148,91,258,38.44,31.45
149,91,260,38.44,31.45
148,91,262,38.44,31.45
148,91,261,38.46,31.45
148,91,259,38.46,31.45
148,91,260,38.46,31.45
148,91,261,38.46,31.45
148,91,260,38.46,31.45
148,91,260,38.46,31.45
148,91,260,38.46,31.45
148,91,261,38.46,31.45
148,91,264,38.46,31.45
148,91,265,38.46,31.45
148,91,268,38.46,31.45
148,91,270,38.45,31.45
148,91,271,38.45,31.4
148,91,272,38.45,31.4
148,91,272,38.45,31.4
148,91,274,38.45,31.4
148,91,273,38.45,31.4
148,91,273,38.45,31.4
148,91,271,38.45,31.4
148,91,270,38.45,31.4
148,91,270,38.46,31.4
148,91,271,38.46,31.4
148,91,267,38.46,31.4
147,91,267,38.46,31.4
148,91,267,38.46,31.4
148,92,267,38.46,31.4
148,92,268,38.46,31.4
148,92,273,38.46,31.4
148,92,276,38.46,31.4
147,91,276,38.46,31.4
147,91,276,38.46,31.4
147,91,276,38.46,31.4
147,91,274,38.47,31.4
147,91,268,38.47,31.4
147,91,267,38.47,31.4
147,91,267,38.47,31.4
147,91,268,38.47,31.4
147,91,271,38.47,31.4
147,91,272,38.47,31.4
147,91,275,38.46,31.4
147,91,286,38.46,31.4
147,91,273,38.46,31.4
147,91,264,38.47,31.4
147,91,256,38.47,31.4
147,91,253,38.47,31.4
147,91,247,38.47,31.4
147,91,243,38.47,31.4
147,91,242,38.47,31.4
146,91,263,38.47,31.4
147,91,266,38.46,31.4
147,92,269,38.46,31.4
146,92,271,38.46,31.4
146,92,270,38.46,31.4
146,92,268,38.46,31.4
146,92,265,38.46,31.4
147,92,263,38.46,31.4
146,92,262,38.46,31.4
147,92,260,38.46,31.4
147,92,260,38.46,31.4
147,91,260,38.46,31.4
147,91,260,38.47,31.4
147,91,259,38.47,31.4
148,91,259,38.47,31.4
148,91,260,38.47,31.4
148,91,260,38.47,31.4
148,91,262,38.47,31.4
148,91,268,38.47,31.4
149,92,274,38.47,31.4
149,92,275,38.47,31.4
149,92,274,38.47,31.4
149,92,270,38.47,31.4
149,92,267,38.46,31.35
149,92,266,38.46,31.35
149,91,261,38.46,31.35
149,91,261,38.46,31.35
149,91,261,38.46,31.35
149,90,264,38.46,31.35
149,90,265,38.46,31.35
149,91,264,38.46,31.35
149,91,265,38.47,31.35
149,90,266,38.47,31.35
149,89,265,38.47,31.35
149,89,264,38.47,31.35
148,89,261,38.47,31.35
148,89,262,38.47,31.35
147,89,261,38.47,31.35
147,89,261,38.47,31.35
146,90,261,38.47,31.35
146,90,263,38.47,31.35
146,90,265,38.48,31.35
146,90,264,38.48,31.35
146,90,257,38.48,31.35
145,89,255,38.48,31.35
145,90,254,38.48,31.35
145,90,244,38.48,31.35
145,90,239,38.48,31.35
145,90,241,38.48,31.35
145,90,244,38.48,31.35
146,90,244,38.48,31.35
146,90,247,38.48,31.35
146,90,252,38.47,31.35
146,90,255,38.47,31.35
146,90,257,38.47,31.35
146,91,258,38.47,31.35
146,91,257,38.47,31.35
146,91,263,38.47,31.35
146,91,262,38.47,31.35
146,91,261,38.47,31.35
146,91,260,38.47,31.35
146,91,260,38.46,31.35
146,91,260,38.46,31.35
146,91,261,38.46,31.35
146,91,261,38.46,31.35
146,91,263,38.46,31.35
146,91,263,38.46,31.35
146,91,263,38.46,31.35
146,91,264,38.46,31.35
146,91,265,38.46,31.35
147,91,265,38.46,31.35
147,91,265,38.46,31.35
147,91,263,38.47,31.3
147,91,261,38.47,31.3
147,91,261,38.47,31.3
147,91,263,38.47,31.3
147,90,263,38.47,31.3
148,90,263,38.47,31.3
148,90,257,38.47,31.3
148,90,266,38.47,31.3
148,90,267,38.47,31.3
149,90,263,38.47,31.3
149,90,262,38.47,31.3
149,90,264,38.47,31.3
149,90,264,38.47,31.3
150,90,258,38.47,31.3
150,90,253,38.47,31.3
150,91,252,38.47,31.3
150,92,253,38.47,31.3
150,92,252,38.46,31.3
150,88,253,38.46,31.3
150,90,252,38.47,31.3
150,90,253,38.47,31.3
149,89,252,38.47,31.3
149,89,254,38.47,31.3
149,90,254,38.47,31.3
149,90,254,38.47,31.3
149,91,255,38.47,31.3
148,91,259,38.47,31.3
148,91,261,38.47,31.3
148,91,262,38.47,31.3
148,91,262,38.47,31.3
148,91,263,38.47,31.3
148,91,264,38.47,31.3
148,91,263,38.47,31.3
148,91,267,38.47,31.3
148,91,266,38.47,31.3
148,91,266,38.47,31.3
148,91,266,38.47,31.3
148,91,267,38.47,31.3
148,91,267,38.47,31.3
148,91,263,38.47,31.3
148,91,260,38.47,31.3
148,91,261,38.47,31.3
148,91,264,38.47,31.3
148,91,264,38.47,31.3
148,91,258,38.47,31.3
148,91,258,38.47,31.3
149,90,259,38.47,31.3
149,90,260,38.47,31.3
148,90,256,38.47,31.3
149,90,258,38.47,31.3
148,90,258,38.47,31.3
148,87,257,38.47,31.3
148,87,255,38.47,31.3
148,89,255,38.47,31.3
148,90,254,38.47,31.3
148,90,254,38.47,31.3
148,90,254,38.47,31.3
148,90,253,38.47,31.3
148,90,253,38.47,31.3
148,90,256,38.47,31.3
148,90,259,38.47,31.3
148,90,259,38.47,31.3
148,90,253,38.47,31.3
148,90,252,38.47,31.3
148,90,250,38.47,31.3
148,91,249,38.47,31.3
148,90,247,38.47,31.3
148,90,248,38.47,31.3
148,90,249,38.47,31.3
148,90,256,38.47,31.3
148,90,257,38.47,31.3
147,90,255,38.47,31.3
148,90,253,38.47,31.3
148,90,251,38.47,31.3
147,91,250,38.47,31.3
147,91,249,38.47,31.3
147,91,248,38.47,31.3
147,91,248,38.47,31.3
147,91,247,38.47,31.3
146,91,248,38.47,31.3
147,91,250,38.47,31.3
146,91,250,38.47,31.3
146,91,251,38.47,31.3
146,91,255,38.47,31.3
146,91,259,38.47,31.3
146,91,260,38.47,31.3
145,91,262,38.47,31.3
145,90,259,38.47,31.3
145,90,262,38.47,31.3
146,90,262,38.47,31.3
145,90,262,38.47,31.3
145,90,262,38.47,31.3
146,90,260,38.47,31.3
145,90,263,38.47,31.3
146,90,270,38.47,31.3
146,91,270,38.47,31.3
146,91,268,38.47,31.3
146,91,267,38.47,31.3
146,91,268,38.47,31.3
147,91,265,38.47,31.3
147,90,263,38.47,31.3
147,91,259,38.47,31.3
147,91,259,38.47,31.3
147,91,259,38.47,31.3
147,92,259,38.47,31.3
147,91,261,38.47,31.3
148,91,259,38.47,31.3
148,91,258,38.47,31.3
148,91,258,38.47,31.3
148,91,258,38.47,31.3
149,91,260,38.47,31.3
149,91,261,38.47,31.3
148,91,259,38.47,31.3
148,91,261,38.47,31.3
148,91,260,38.47,31.3
148,91,264,38.47,31.3
148,91,263,38.47,31.3
149,91,262,38.47,31.3
149,91,263,38.47,31.3
149,91,267,38.47,31.3
148,91,266,38.47,31.3
149,91,267,38.47,31.3
149,91,265,38.47,31.3
148,91,264,38.47,31.3
148,91,258,38.47,31.3
148,91,259,38.47,31.3
148,91,261,38.47,31.3
148,91,260,38.47,31.3
149,92,262,38.47,31.3
149,91,261,38.47,31.3
148,91,263,38.47,31.3
149,92,264,38.47,31.3
149,92,267,38.47,31.3
149,92,270,38.47,31.3
149,92,271,38.47,31.3
149,92,277,38.47,31.3
149,92,279,38.47,31.3
149,92,280,38.47,31.3
149,92,279,38.47,31.3
149,92,280,38.47,31.3
150,92,279,38.47,31.3
150,92,278,38.47,31.3
150,92,275,38.47,31.3
150,92,272,38.47,31.3
151,92,273,38.47,31.3
150,92,270,38.47,31.3
151,92,270,38.47,31.3
151,92,271,38.47,31.3
151,92,272,38.47,31.3
151,91,272,38.47,31.3
152,91,272,38.47,31.3
152,91,270,38.47,31.3
152,90,268,38.47,31.3
152,90,267,38.47,31.3
153,90,265,38.47,31.3
152,90,265,38.47,31.3
153,90,259,38.47,31.3
153,90,256,38.47,31.3
153,89,257,38.47,31.3
153,89,260,38.47,31.3
153,89,259,38.47,31.3
152,89,258,38.47,31.3
152,90,258,38.47,31.3
153,90,263,38.47,31.3
153,90,262,38.47,31.3
153,90,257,38.47,31.3
153,90,258,38.47,31.3
153,90,255,38.47,31.3
153,90,252,38.47,31.3
152,90,252,38.47,31.3
152,90,254,38.47,31.3
152,90,254,38.47,31.3
152,90,259,38.47,31.3
152,88,257,38.47,31.3
152,87,253,38.47,31.3
152,87,243,38.47,31.3
151,87,236,38.47,31.3
151,87,228,38.47,31.3
151,83,215,38.47,31.3
150,74,194,38.47,31.3
150,60,174,38.47,31.3
150,79,155,38.47,31.3
150,79,157,38.47,31.3
151,79,170,38.47,31.3
150,79,180,38.47,31.3
151,79,201,38.47,31.3
150,88,221,38.47,31.3
150,88,257,38.47,31.3
150,88,262,38.47,31.3
150,92,272,38.47,31.3
150,92,274,38.47,31.3
150,92,265,38.47,31.3
150,92,262,38.47,31.3
149,92,255,38.47,31.3
149,92,233,38.47,31.3
149,90,223,38.47,31.3
149,92,212,38.47,31.3
149,91,214,38.47,31.3
149,84,218,38.47,31.3
148,83,221,38.47,31.3
148,82,224,38.47,31.3
148,82,227,38.47,31.3
148,83,225,38.47,31.3
147,84,207,38.47,31.3
147,86,199,38.47,31.3
147,87,192,38.47,31.3
147,88,194,38.47,31.3
147,87,202,38.47,31.3
146,86,207,38.47,31.3
147,86,209,38.47,31.3
146,86,200,38.47,31.3
146,0,200,38.47,31.3
146,0,200,38.47,31.3
146,0,0,38.47,31.3
146,0,0,38.47,31.3
146,0,39,38.47,31.3
145,0,39,38.47,31.3
146,0,39,38.47,31.3
145,0,0,38.47,31.3
145,0,0,38.47,31.3
145,0,0,38.47,31.3
145,0,0,38.47,31.3
145,0,0,38.47,31.3
144,0,0,38.47,31.3
143,0,0,38.47,31.3
142,0,0,38.47,31.3
141,0,0,38.47,31.3
141,0,0,38.47,31.3
141,57,0,38.47,31.3
140,70,157,38.47,31.3
141,85,217,38.47,31.3
141,85,251,38.47,31.3
141,88,261,38.47,31.3
140,90,261,38.47,31.3
140,89,254,38.46,31.1
140,89,250,38.46,31.1
139,91,242,38.46,31.1
139,91,241,38.46,31.1
138,91,241,38.46,31.1
138,91,246,38.46,31.1
138,91,256,38.47,31.1
137,91,262,38.47,31.1
136,91,268,38.47,31.1
135,91,269,38.47,31.1
134,89,270,38.47,31.1
133,89,266,38.47,31.1
133,90,267,38.47,31.1
132,90,265,38.47,31.1
132,89,263,38.47,31.1
132,89,264,38.47,31.1
131,88,260,38.46,31.1
131,88,256,38.46,31.1
131,88,251,38.46,31.1
131,89,241,38.46,31.1
130,90,237,38.46,31.1
130,90,235,38.46,31.1
130,91,236,38.46,31.1
131,91,242,38.46,31.1
131,91,246,38.46,31.1
131,91,257,38.46,31.1
131,91,262,38.46,31.1
132,91,270,38.47,31.15
132,91,273,38.47,31.15
132,91,271,38.47,31.15
133,91,267,38.47,31.15
133,91,268,38.47,31.15
133,92,266,38.47,31.15
134,92,265,38.47,31.15
134,92,263,38.47,31.15
134,92,263,38.48,31.15
134,92,263,38.48,31.15
135,91,264,38.48,31.15
135,91,262,38.48,31.15
135,91,262,38.48,31.15
135,91,259,38.48,31.15
136,91,259,38.48,31.15
136,91,259,38.48,31.15
136,91,257,38.48,31.15
135,90,257,38.48,31.15
135,90,255,38.48,31.15
136,90,254,38.47,31.15
136,91,254,38.47,31.15
136,91,256,38.47,31.15
136,91,254,38.47,31.15
136,91,254,38.47,31.15
137,91,255,38.46,31.15
137,89,260,38.46,31.15
137,89,260,38.46,31.15
137,89,256,38.46,31.15
138,87,253,38.45,31.15
138,88,248,38.45,31.15
138,89,246,38.45,31.15
138,90,240,38.45,31.15
138,92,237,38.45,31.15
139,93,238,38.45,31.15
139,92,245,38.45,31.15
140,92,256,38.45,31.15
139,92,260,38.45,31.15
140,92,263,38.45,31.15
140,92,271,38.46,31.15
140,92,272,38.46,31.15
140,91,276,38.46,31.15
140,91,273,38.46,31.15
141,91,267,38.46,31.15
140,91,265,38.46,31.15
140,90,265,38.46,31.15
140,90,266,38.46,31.15
140,90,264,38.46,31.15
140,90,256,38.46,31.15
140,90,254,38.46,31.15
140,90,254,38.46,31.15
140,90,252,38.45,31.15
140,90,251,38.45,31.15
140,90,250,38.44,31.15
140,91,251,38.44,31.15
140,91,253,38.44,31.15
140,91,253,38.44,31.15
140,91,253,38.44,31.15
140,91,255,38.44,31.15
140,91,256,38.45,31.15
140,91,256,38.45,31.15
140,91,255,38.45,31.15
140,91,255,38.45,31.15
140,91,255,38.45,31.15
140,90,255,38.45,31.15
141,89,255,38.45,31.15
141,89,253,38.45,31.15
141,89,253,38.45,31.15
141,88,247,38.45,31.15
141,88,243,38.45,31.15
142,88,236,38.46,31.1
141,88,236,38.46,31.1
